ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782839576869,4.6,5.5,5.3,6.3,3.2,1366,2031
1782839577869,9.7,12.1,9.0,9.9,6.5,1378,2019
1782839578869,10.2,9.2,11.6,13.8,8.1,1383,2014
1782839579870,10.9,10.5,11.9,12.9,6.8,1385,2012
1782839580871,10.7,10.6,12.5,11.6,5.3,1393,2005
1782839581871,9.3,14.6,9.3,9.2,4.1,1401,1996
1782839582872,11.1,14.4,12.2,11.4,7.8,1412,1985
1782839583873,16.6,16.7,19.3,15.9,11.1,1417,1980
1782839584874,16.8,18.5,21.4,17.3,12.5,1425,1972
1782839585875,18.8,19.3,20.5,22.6,12.9,1433,1964
1782839586876,16.5,17.4,17.3,16.3,11.1,1442,1955
1782839587876,19.0,20.0,22.9,17.7,15.5,1449,1948
1782839588878,20.0,24.7,21.7,18.5,13.0,1457,1940
1782839589878,17.3,22.4,18.1,16.7,12.3,1465,1932
1782839590879,20.2,23.5,22.2,17.9,14.5,1473,1925
1782839591879,18.9,21.7,20.5,20.3,15.2,1484,1914
1782839592880,19.2,19.0,17.5,24.1,15.9,1489,1908
1782839593880,18.8,19.0,21.7,17.9,13.7,1496,1901
1782839594881,18.9,19.8,18.8,24.1,14.3,1506,1891
1782839595882,19.2,26.6,19.8,15.6,14.5,1513,1884
1782839596883,20.6,30.1,20.0,19.0,11.6,1524,1873
1782839597884,19.8,23.5,18.2,20.0,14.1,1529,1868
1782839598885,20.8,22.2,22.5,23.1,15.7,1535,1862
1782839599886,20.4,23.1,17.1,23.4,17.6,1545,1852
1782839600886,22.7,24.7,25.3,26.2,11.9,1543,1854
1782839602262,0.2,0.0,0.0,0.0,1.5,1536,1861
1782839603637,0.0,0.0,0.0,0.0,0.0,1536,1861
1782839604638,11.0,12.4,13.6,9.4,7.4,1549,1848
1782839605639,41.2,40.3,46.2,46.2,28.1,1595,1802
1782839606640,64.2,59.5,57.5,58.8,85.1,1628,1769
1782839607645,77.2,87.0,68.8,74.4,76.5,1656,1741
1782839608647,80.0,80.2,73.0,87.9,76.6,1686,1711
1782839609649,78.8,69.9,83.0,88.6,68.3,1717,1681
1782839610650,75.5,67.1,92.6,70.9,67.2,1747,1650
1782839611652,77.0,59.2,95.9,74.4,71.9,1770,1628
1782839612656,76.1,68.0,95.8,65.4,67.3,1793,1604
1782839613658,65.6,55.0,73.9,53.8,82.0,1799,1598
1782839614660,64.5,58.3,57.8,57.8,88.2,1803,1594
1782839615661,60.6,61.2,59.3,58.5,68.5,1807,1590
1782839616663,72.6,71.1,72.3,76.2,69.7,1810,1587
1782839617664,77.5,89.4,70.5,74.7,70.3,1813,1585
1782839618669,74.0,90.5,76.5,67.1,51.9,1813,1584
1782839619671,81.2,96.9,82.7,76.9,56.4,1813,1584
1782839620673,70.6,68.6,61.2,66.7,88.9,1814,1583
1782839621675,61.0,43.8,70.8,57.1,73.8,1827,1570
1782839622676,56.5,32.9,83.5,53.9,50.0,1814,1583
1782839623677,52.6,27.5,76.5,50.0,54.7,1814,1583
1782839624679,55.8,41.8,75.6,48.7,53.7,1815,1582
1782839625681,55.5,38.2,74.1,59.3,47.7,1814,1583
1782839626683,64.0,37.8,85.2,74.1,50.9,1816,1581
1782839627683,66.7,65.9,75.6,65.3,57.4,1819,1578
1782839628684,67.9,84.3,75.3,55.7,45.5,1823,1575
1782839629708,20.9,23.5,18.3,27.5,13.8,1765,1632
1782839630723,0.0,0.0,0.0,0.0,0.0,1765,1632
1782839632428,0.3,0.0,0.0,0.6,0.0,1765,1632
1782839633429,27.4,29.1,33.3,25.6,22.2,1800,1598
1782839634437,52.7,44.2,50.6,51.4,75.7,1860,1537
1782839635441,92.5,91.7,90.2,98.8,89.7,1875,1522
1782839636447,89.7,87.5,88.8,83.5,98.7,1888,1509
1782839637451,78.7,72.0,73.7,71.4,100.0,1901,1496
1782839638456,78.3,74.0,70.1,70.5,100.0,1918,1479
1782839639479,77.7,68.4,71.4,74.7,100.0,1926,1471
1782839640487,84.6,82.1,87.2,73.8,97.0,1891,1506
1782839641500,76.0,71.8,79.4,63.9,95.9,1903,1494
1782839642501,81.8,76.1,74.0,77.8,100.0,1912,1485
1782839643504,77.3,77.8,71.2,67.1,98.5,1920,1477
1782839644505,88.5,94.2,88.0,82.9,90.0,1928,1469
1782839645509,89.4,97.8,80.5,89.5,89.1,1933,1464
1782839646516,90.8,97.8,84.1,93.5,84.1,1938,1459
1782839647524,90.2,89.1,85.2,98.9,85.5,1940,1457
1782839648525,90.7,92.1,93.2,92.1,86.4,1942,1456
1782839649526,87.2,88.2,94.6,78.8,83.3,1946,1451
1782839650528,87.7,87.5,96.8,80.7,83.8,1949,1448
1782839651529,86.3,83.5,96.8,81.2,80.7,1952,1445
1782839652530,73.4,63.6,70.5,80.3,83.7,1952,1445
1782839653538,84.5,79.3,89.7,85.7,82.8,1954,1444
1782839654540,74.5,67.5,74.1,67.5,92.2,1951,1446
1782839655544,72.8,66.7,64.1,76.2,88.5,1955,1443
1782839656546,84.4,79.7,78.0,93.4,85.0,1953,1444
1782839657549,71.6,67.1,65.4,64.1,93.5,1907,1490
1782839658557,0.8,3.2,0.0,1.0,1.0,1805,1592
1782839660260,0.1,0.0,0.0,0.0,0.0,1802,1595
1782839661261,10.1,5.4,10.5,11.1,13.5,1819,1578
1782839662297,69.1,63.3,75.6,65.8,72.5,1887,1511
1782839663333,82.4,76.1,73.3,85.4,100.0,1929,1468
1782839664335,90.7,82.4,89.3,93.8,100.0,1934,1463
1782839665337,69.3,61.8,56.2,67.1,98.2,1942,1455
1782839666346,72.3,64.4,64.9,70.3,96.4,1952,1445
1782839667353,88.7,87.6,85.1,96.8,84.9,1961,1437
1782839668357,81.5,74.4,81.0,82.4,90.5,1969,1428
1782839669365,84.0,77.1,94.5,80.2,82.0,1967,1431
1782839670368,85.7,82.4,83.0,87.9,89.6,1968,1429
1782839671371,92.1,89.2,91.6,96.6,90.5,1966,1431
1782839672372,85.0,90.0,82.8,86.0,79.0,1966,1431
1782839673375,82.4,73.4,71.8,95.5,88.2,1968,1429
1782839674377,69.3,59.0,62.5,59.0,100.0,1963,1434
1782839675380,64.8,57.1,56.3,56.5,95.6,1963,1434
1782839676381,83.6,93.5,79.8,76.5,83.8,1964,1433
1782839677385,83.0,83.1,75.9,91.2,80.6,1967,1431
1782839678386,83.3,82.4,89.1,90.2,64.3,1968,1429
1782839679387,77.5,65.5,73.5,94.7,73.8,1969,1428
1782839680388,78.9,55.8,77.8,96.9,79.5,1970,1428
1782839681390,81.8,62.8,78.6,96.8,87.0,1971,1426
1782839682393,76.2,54.4,73.8,95.7,77.9,1969,1429
1782839683395,80.4,61.5,75.9,94.7,86.1,1970,1427
1782839684398,72.1,46.9,92.4,68.8,77.3,1969,1428
1782839685399,62.7,59.5,56.2,56.2,88.7,1973,1424
1782839686405,30.8,30.8,28.6,30.8,34.1,1847,1550
1782839687416,0.0,0.0,0.0,0.0,0.0,1843,1554
1782839688423,0.3,1.1,0.0,0.0,1.0,1840,1557
1782839689429,0.0,0.0,0.0,0.0,0.0,1839,1558
